"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LTU","HHDEBT","TOT","PC_NDI","A","2009",55.17188,
"LTU","HHDEBT","TOT","PC_NDI","A","2010",53.38402,
"LTU","HHDEBT","TOT","PC_NDI","A","2011",48.5101,
"LTU","HHDEBT","TOT","PC_NDI","A","2012",47.71872,
"LTU","HHDEBT","TOT","PC_NDI","A","2013",45.31392,
"LTU","HHDEBT","TOT","PC_NDI","A","2014",46.60007,
"LTU","HHDEBT","TOT","PC_NDI","A","2015",49.06156,
"LTU","HHDEBT","TOT","PC_NDI","A","2016",46.43592,
"LTU","HHDEBT","TOT","PC_NDI","A","2017",48.53835,
"LTU","HHDEBT","TOT","PC_NDI","A","2018",46.16422,
